Timestamp_s,Breathing Rate
1733293351.2401247,20.343017578125
1733293367.6404202,29.11376953125
1733293384.0262253,29.8553466796875
1733293400.394961,10.0982666015625
1733293416.7542717,31.549072265625
1733293433.1240761,72.6470947265625
1733293449.5127618,8.294677734375
1733293465.9329653,11.38916015625
1733293482.2689323,23.0804443359375
