Timestamp_s,Force,Respiration Rate,Step Rate,Steps
1733292209.986666,-4.572174072265625,0.0,0.0,18.0
1733292210.117596,-4.569618225097656,nan,nan,nan
1733292210.2256045,-4.564506530761719,nan,nan,nan
1733292210.332515,-4.56195068359375,nan,nan,nan
1733292210.4412334,-4.56195068359375,nan,nan,nan
1733292210.550831,-4.56195068359375,nan,nan,nan
1733292210.6598177,-4.569618225097656,nan,nan,nan
1733292210.7669675,-4.5594024658203125,nan,nan,nan
1733292210.8745563,-4.5389556884765625,nan,nan,nan
1733292210.983148,-4.528739929199219,nan,nan,nan
1733292211.092714,-4.5210723876953125,nan,nan,nan
1733292211.202085,-4.523628234863281,nan,nan,nan
1733292211.3100822,-4.523628234863281,nan,nan,nan
1733292211.4198725,-4.523628234863281,nan,nan,nan
1733292211.5326126,-4.515960693359375,nan,nan,nan
1733292211.6435742,-4.5031890869140625,nan,nan,nan
1733292211.7518966,-4.498077392578125,nan,nan,nan
1733292211.8624456,-4.500633239746094,nan,nan,nan
1733292211.9725957,-4.498077392578125,nan,nan,nan
1733292212.0835488,-4.4929656982421875,nan,nan,nan
1733292212.1920571,-4.498077392578125,nan,nan,nan
1733292212.3004363,-4.5031890869140625,nan,nan,nan
1733292212.4095576,-4.500633239746094,nan,nan,nan
1733292212.5187306,-4.498077392578125,nan,nan,nan
1733292212.6293747,-4.498077392578125,nan,nan,nan
1733292212.7396379,-4.500633239746094,nan,nan,nan
1733292212.8476598,-4.5031890869140625,nan,nan,nan
1733292212.9564123,-4.5031890869140625,nan,nan,nan
1733292213.0655942,-4.5031890869140625,nan,nan,nan
1733292213.1721659,-4.505744934082031,nan,nan,nan
1733292213.2844143,-4.50830078125,nan,nan,nan
1733292213.3924823,-4.510856628417969,nan,nan,nan
1733292213.5013242,-4.510856628417969,nan,nan,nan
1733292213.6105628,-4.505744934082031,nan,nan,nan
1733292213.719041,-4.505744934082031,nan,nan,nan
1733292213.8282096,-4.505744934082031,nan,nan,nan
1733292213.9360387,-4.50830078125,nan,nan,nan
1733292214.0447378,-4.50830078125,nan,nan,nan
1733292214.1531563,-4.50830078125,nan,nan,nan
1733292214.2636495,-4.50830078125,nan,nan,nan
1733292214.3721862,-4.510856628417969,nan,nan,nan
