Timestamp_s,Force,Respiration Rate,Step Rate,Steps
1733330663.4432402,-4.4929656982421875,0.0,0.0,13.0
1733330663.5539484,-4.495521545410156,nan,nan,nan
1733330663.6622822,-4.498077392578125,nan,nan,nan
1733330663.7718627,-4.498077392578125,nan,nan,nan
1733330663.8795977,-4.498077392578125,nan,nan,nan
1733330663.987677,-4.495521545410156,nan,nan,nan
1733330664.0968163,-4.498077392578125,nan,nan,nan
1733330664.2058043,-4.500633239746094,nan,nan,nan
1733330664.3146517,-4.5031890869140625,nan,nan,nan
1733330664.4227538,-4.523628234863281,nan,nan,nan
1733330664.530793,-4.528739929199219,nan,nan,nan
1733330664.6398265,-4.536407470703125,nan,nan,nan
1733330664.7474763,-4.536407470703125,nan,nan,nan
1733330664.855253,-4.5312957763671875,nan,nan,nan
1733330664.9629145,-4.5312957763671875,nan,nan,nan
1733330665.07275,-4.523628234863281,nan,nan,nan
1733330665.1816978,-4.518516540527344,nan,nan,nan
1733330665.2900462,-4.510856628417969,nan,nan,nan
1733330665.3999436,-4.5031890869140625,nan,nan,nan
1733330665.5073147,-4.50830078125,nan,nan,nan
1733330665.6173015,-4.505744934082031,nan,nan,nan
1733330665.7264233,-4.505744934082031,nan,nan,nan
1733330665.835791,-4.498077392578125,nan,nan,nan
1733330665.9438558,-4.487861633300781,nan,nan,nan
1733330666.054171,-4.487861633300781,nan,nan,nan
1733330666.1632805,-4.4853057861328125,nan,nan,nan
1733330666.2731812,-4.487861633300781,nan,nan,nan
1733330666.3810186,-4.487861633300781,nan,nan,nan
1733330666.4895844,-4.49041748046875,nan,nan,nan
1733330666.5997827,-4.49041748046875,nan,nan,nan
1733330666.7088182,-4.4929656982421875,nan,nan,nan
1733330666.8175476,-4.505744934082031,nan,nan,nan
1733330666.9258475,-4.518516540527344,nan,nan,nan
1733330667.0345833,-4.5312957763671875,nan,nan,nan
1733330667.1434696,-4.52618408203125,nan,nan,nan
1733330667.252093,-4.528739929199219,nan,nan,nan
1733330667.360257,-4.5312957763671875,nan,nan,nan
1733330667.4689565,-4.523628234863281,nan,nan,nan
1733330667.5790238,-4.52618408203125,nan,nan,nan
1733330667.6887114,-4.523628234863281,nan,nan,nan
1733330667.7961123,-4.518516540527344,nan,nan,nan
1733330667.9060147,-4.50830078125,nan,nan,nan
1733330668.0131595,-4.500633239746094,nan,nan,nan
1733330668.123045,-4.500633239746094,nan,nan,nan
1733330668.2319937,-4.500633239746094,nan,nan,nan
1733330668.3420947,-4.498077392578125,nan,nan,nan
1733330668.4499683,-4.495521545410156,nan,nan,nan
1733330668.5597627,-4.495521545410156,nan,nan,nan
1733330668.6678715,-4.498077392578125,nan,nan,nan
1733330668.776201,-4.495521545410156,nan,nan,nan
1733330668.8840816,-4.4929656982421875,nan,nan,nan
1733330668.9937942,-4.49041748046875,nan,nan,nan
1733330669.103192,-4.487861633300781,nan,nan,nan
1733330669.2116306,-4.4929656982421875,nan,nan,nan
1733330669.3211346,-4.495521545410156,nan,nan,nan
1733330669.4314895,-4.5031890869140625,nan,nan,nan
1733330669.5388634,-4.505744934082031,nan,nan,nan
1733330669.6481674,-4.498077392578125,nan,nan,nan
1733330669.757963,-4.498077392578125,nan,nan,nan
1733330669.8675497,-4.4929656982421875,nan,nan,nan
1733330669.9752586,-4.49041748046875,nan,nan,nan
1733330670.0851507,-4.4853057861328125,nan,nan,nan
1733330670.193088,-4.480194091796875,nan,nan,nan
1733330670.3009548,-4.480194091796875,nan,nan,nan
1733330670.4108648,-4.477638244628906,nan,nan,nan
1733330670.5201461,-4.477638244628906,nan,nan,nan
1733330670.6301203,-4.477638244628906,nan,nan,nan
1733330670.7398028,-4.477638244628906,nan,nan,nan
1733330670.8480453,-4.477638244628906,nan,nan,nan
1733330670.9573932,-4.477638244628906,nan,nan,nan
1733330671.0658174,-4.477638244628906,nan,nan,nan
1733330671.1737676,-4.482749938964844,nan,nan,nan
1733330671.281778,-4.4929656982421875,nan,nan,nan
1733330671.3901246,-4.498077392578125,nan,nan,nan
1733330671.4981806,-4.495521545410156,nan,nan,nan
1733330671.6064925,-4.495521545410156,nan,nan,nan
1733330671.7153413,-4.4929656982421875,nan,nan,nan
1733330671.8255243,-4.49041748046875,nan,nan,nan
1733330671.9351606,-4.49041748046875,nan,nan,nan
1733330672.044063,-4.495521545410156,nan,nan,nan
1733330672.1527028,-4.5031890869140625,nan,nan,nan
1733330672.2627923,-4.505744934082031,nan,nan,nan
1733330672.3700097,-4.510856628417969,nan,nan,nan
1733330672.4784403,-4.50830078125,nan,nan,nan
1733330672.5859187,-4.498077392578125,nan,nan,nan
1733330672.6960878,-4.4929656982421875,nan,nan,nan
1733330672.8050191,-4.498077392578125,nan,nan,nan
1733330672.9143043,-4.505744934082031,nan,nan,nan
1733330673.0235922,-4.5134124755859375,nan,nan,nan
1733330673.1327577,-4.518516540527344,nan,nan,nan
1733330673.2413743,-4.518516540527344,nan,nan,nan
1733330673.350768,-4.518516540527344,nan,nan,nan
1733330673.4597535,-4.5134124755859375,nan,nan,nan
1733330673.5697584,-4.5134124755859375,nan,nan,nan
1733330673.6798422,-4.5134124755859375,nan,nan,nan
1733330673.7887547,-4.5134124755859375,nan,nan,nan
1733330673.8978684,-4.5134124755859375,nan,nan,nan
1733330674.007058,-4.515960693359375,nan,nan,nan
1733330674.116759,-4.5134124755859375,nan,nan,nan
1733330674.2269893,-4.5134124755859375,nan,nan,nan
1733330674.3348334,-4.505744934082031,0.0,0.0,nan
1733330674.4420583,-4.495521545410156,nan,nan,nan
1733330674.5507998,-4.4929656982421875,nan,nan,nan
1733330674.6588871,-4.4929656982421875,nan,nan,nan
1733330674.7672381,-4.49041748046875,nan,nan,nan
1733330674.8767812,-4.4929656982421875,nan,nan,nan
1733330674.984575,-4.495521545410156,nan,nan,nan
1733330675.0919418,-4.498077392578125,nan,nan,nan
1733330675.200799,-4.500633239746094,nan,nan,nan
1733330675.30919,-4.498077392578125,nan,nan,nan
1733330675.4197485,-4.4929656982421875,nan,nan,nan
1733330675.5285878,-4.487861633300781,nan,nan,nan
1733330675.6375027,-4.4853057861328125,nan,nan,nan
1733330675.746656,-4.487861633300781,nan,nan,nan
1733330675.85706,-4.4929656982421875,nan,nan,nan
1733330675.9680405,-4.498077392578125,nan,nan,nan
1733330676.0775793,-4.505744934082031,nan,nan,nan
1733330676.1859741,-4.5134124755859375,nan,nan,nan
1733330676.2929518,-4.515960693359375,nan,nan,nan
1733330676.402009,-4.5210723876953125,nan,nan,nan
1733330676.509997,-4.523628234863281,nan,nan,nan
1733330676.6186657,-4.523628234863281,nan,nan,nan
1733330676.7253146,-4.515960693359375,nan,nan,nan
1733330676.8350756,-4.50830078125,nan,nan,nan
