Timestamp_s,Force,Respiration Rate,Step Rate,Steps
1733293334.9826164,-4.528739929199219,0.0,0.0,4.0
1733293335.1116314,-4.536407470703125,nan,nan,nan
1733293335.2202995,-4.536407470703125,nan,nan,nan
1733293335.330778,-4.528739929199219,nan,nan,nan
1733293335.4392128,-4.515960693359375,nan,nan,nan
1733293335.5486035,-4.50830078125,nan,nan,nan
1733293335.656406,-4.505744934082031,nan,nan,nan
1733293335.7674248,-4.505744934082031,nan,nan,nan
1733293335.876984,-4.50830078125,nan,nan,nan
1733293335.9862888,-4.505744934082031,nan,nan,nan
1733293336.0954044,-4.510856628417969,nan,nan,nan
1733293336.2048073,-4.510856628417969,nan,nan,nan
1733293336.312916,-4.510856628417969,nan,nan,nan
1733293336.4211786,-4.5134124755859375,nan,nan,nan
1733293336.5277412,-4.510856628417969,nan,nan,nan
1733293336.636158,-4.505744934082031,nan,nan,nan
1733293336.7460358,-4.505744934082031,nan,nan,nan
1733293336.8541772,-4.50830078125,nan,nan,nan
1733293336.963062,-4.50830078125,nan,nan,nan
1733293337.0723248,-4.5134124755859375,nan,nan,nan
1733293337.1810153,-4.5210723876953125,nan,nan,nan
1733293337.2908566,-4.5210723876953125,nan,nan,nan
1733293337.4004924,-4.515960693359375,nan,nan,nan
1733293337.510652,-4.510856628417969,nan,nan,nan
1733293337.6190035,-4.505744934082031,nan,nan,nan
1733293337.728197,-4.5031890869140625,nan,nan,nan
1733293337.8375552,-4.5031890869140625,nan,nan,nan
1733293337.9458363,-4.500633239746094,nan,nan,nan
1733293338.055699,-4.500633239746094,nan,nan,nan
1733293338.1637022,-4.500633239746094,nan,nan,nan
1733293338.2728553,-4.500633239746094,nan,nan,nan
1733293338.3808234,-4.500633239746094,nan,nan,nan
1733293338.4883976,-4.505744934082031,nan,nan,nan
1733293338.5970454,-4.50830078125,nan,nan,nan
1733293338.708101,-4.505744934082031,nan,nan,nan
1733293338.817968,-4.5031890869140625,nan,nan,nan
1733293338.926721,-4.505744934082031,nan,nan,nan
1733293339.0361738,-4.5134124755859375,nan,nan,nan
1733293339.1461716,-4.518516540527344,nan,nan,nan
1733293339.2535074,-4.518516540527344,nan,nan,nan
1733293339.3638425,-4.5134124755859375,nan,nan,nan
1733293339.4726157,-4.50830078125,nan,nan,nan
1733293339.5818348,-4.505744934082031,nan,nan,nan
1733293339.691198,-4.500633239746094,nan,nan,nan
1733293339.7999074,-4.505744934082031,nan,nan,nan
1733293339.9081378,-4.518516540527344,nan,nan,nan
1733293340.0172126,-4.518516540527344,nan,nan,nan
1733293340.1261299,-4.505744934082031,nan,nan,nan
1733293340.2356732,-4.5031890869140625,nan,nan,nan
1733293340.34529,-4.5031890869140625,nan,nan,nan
1733293340.4529538,-4.5031890869140625,nan,nan,nan
1733293340.5610213,-4.505744934082031,nan,nan,nan
1733293340.6704516,-4.50830078125,nan,nan,nan
1733293340.778771,-4.50830078125,nan,nan,nan
1733293340.8861399,-4.50830078125,nan,nan,nan
1733293340.9962115,-4.505744934082031,nan,nan,nan
1733293341.106176,-4.5031890869140625,nan,nan,nan
1733293341.2151225,-4.5031890869140625,nan,nan,nan
1733293341.3240478,-4.498077392578125,nan,nan,nan
1733293341.432974,-4.495521545410156,nan,nan,nan
1733293341.5413616,-4.498077392578125,nan,nan,nan
1733293341.649458,-4.500633239746094,nan,nan,nan
1733293341.7593238,-4.5031890869140625,nan,nan,nan
1733293341.868563,-4.50830078125,nan,nan,nan
1733293341.9772015,-4.5210723876953125,nan,nan,nan
1733293342.0859733,-4.5312957763671875,nan,nan,nan
1733293342.1948028,-4.528739929199219,nan,nan,nan
1733293342.3052962,-4.523628234863281,nan,nan,nan
1733293342.4148326,-4.515960693359375,nan,nan,nan
1733293342.5236468,-4.5134124755859375,nan,nan,nan
1733293342.6317801,-4.5134124755859375,nan,nan,nan
1733293342.7420747,-4.510856628417969,nan,nan,nan
1733293342.8530116,-4.510856628417969,nan,nan,nan
1733293342.9621034,-4.505744934082031,nan,nan,nan
1733293343.070493,-4.50830078125,nan,nan,nan
1733293343.1792397,-4.505744934082031,nan,nan,nan
1733293343.2874448,-4.50830078125,nan,nan,nan
1733293343.3959134,-4.50830078125,nan,nan,nan
1733293343.5051599,-4.5031890869140625,nan,nan,nan
1733293343.615219,-4.4929656982421875,nan,nan,nan
1733293343.7249503,-4.4853057861328125,nan,nan,nan
