Timestamp_s,Force,Respiration Rate,Step Rate,Steps
1733289534.3132226,7.034767150878906,8.571428298950195,0.0,0.0
1733289534.4509592,6.735832214355469,nan,nan,nan
1733289534.5595224,6.4982147216796875,nan,nan,nan
1733289534.6685696,6.275932312011719,nan,nan,nan
1733289534.777409,6.132850646972656,nan,nan,nan
1733289534.8856695,6.051094055175781,nan,nan,nan
1733289534.9948928,6.005104064941406,nan,nan,nan
1733289535.1040547,5.872245788574219,nan,nan,nan
1733289535.2119594,5.649955749511719,nan,nan,nan
1733289535.3216362,5.557975769042969,nan,nan,nan
1733289535.4300628,5.632072448730469,nan,nan,nan
1733289535.5386913,5.6244049072265625,nan,nan,nan
1733289535.6475468,5.596305847167969,nan,nan,nan
1733289535.756586,5.757270812988281,nan,nan,nan
1733289535.8655846,6.0843048095703125,nan,nan,nan
1733289535.973798,6.523765563964844,nan,nan,nan
1733289536.0828629,6.884025573730469,nan,nan,nan
1733289536.1916456,6.960670471191406,nan,nan,nan
1733289536.300485,6.914680480957031,nan,nan,nan
1733289536.4101613,6.930015563964844,nan,nan,nan
1733289536.5187137,7.131858825683594,nan,nan,nan
1733289536.6282098,7.63519287109375,nan,nan,nan
1733289536.738441,8.552436828613281,nan,nan,nan
1733289536.8474634,9.546333312988281,nan,nan,nan
1733289536.955829,10.269401550292969,nan,nan,nan
1733289537.0637894,10.905593872070312,nan,nan,nan
1733289537.1712203,11.1866455078125,nan,nan,nan
1733289537.2816715,10.701194763183594,nan,nan,nan
1733289537.3912416,9.799278259277344,nan,nan,nan
1733289537.5002735,8.945907592773438,nan,nan,nan
1733289537.6092887,8.192184448242188,nan,nan,nan
1733289537.7180228,7.497222900390625,nan,nan,nan
1733289537.8268423,6.97344970703125,nan,nan,nan
1733289537.936728,6.67962646484375,nan,nan,nan
1733289538.0459986,6.4624481201171875,nan,nan,nan
1733289538.1551468,6.235054016113281,nan,nan,nan
1733289538.2635918,6.0766448974609375,nan,nan,nan
1733289538.3739648,5.9846649169921875,nan,nan,nan
1733289538.4827595,5.9003448486328125,nan,nan,nan
1733289538.5919328,5.7828216552734375,nan,nan,nan
1733289538.7007995,5.6244049072265625,nan,nan,nan
1733289538.8088782,5.5324249267578125,nan,nan,nan
1733289538.9181707,5.527320861816406,nan,nan,nan
1733289539.027924,5.529876708984375,nan,nan,nan
1733289539.1368413,5.5784149169921875,nan,nan,nan
1733289539.2453127,5.683174133300781,nan,nan,nan
1733289539.3527386,5.841583251953125,nan,nan,nan
1733289539.4612854,6.120079040527344,nan,nan,nan
1733289539.5705914,6.4982147216796875,nan,nan,nan
1733289539.6801274,7.113975524902344,nan,nan,nan
1733289539.789616,8.197296142578125,nan,nan,nan
1733289539.8980951,9.574440002441406,nan,nan,nan
1733289540.0069423,10.920921325683594,nan,nan,nan
1733289540.1155894,11.536674499511719,nan,nan,nan
1733289540.2254517,10.918365478515625,nan,nan,nan
1733289540.3350055,9.7149658203125,nan,nan,nan
1733289540.4436798,8.731285095214844,nan,nan,nan
1733289540.553851,8.084869384765625,nan,nan,nan
1733289540.6620646,7.6121978759765625,nan,nan,nan
1733289540.7714338,7.15740966796875,nan,nan,nan
1733289540.880244,6.697509765625,nan,nan,nan
1733289540.9888535,6.339805603027344,nan,nan,nan
1733289541.0979867,6.074089050292969,nan,nan,nan
1733289541.2072077,5.8748016357421875,nan,nan,nan
1733289541.3167918,5.6985015869140625,nan,nan,nan
1733289541.426051,5.540092468261719,nan,nan,nan
1733289541.5339932,5.399566650390625,nan,nan,nan
