Timestamp_s,Breathing Rate
1733292053.516781,19.976806640625
1733292069.9003346,12.04833984375
1733292086.277882,30.230712890625
1733292102.6479964,22.2747802734375
1733292119.021422,79.5684814453125
1733292135.4046218,27.8228759765625
1733292151.765793,27.50244140625
1733292168.1507525,26.055908203125
