Timestamp_s,Force,Respiration Rate,Step Rate,Steps
1733290552.9740913,1.8327865600585938,30.303030014038086,0.0,0.0
1733290553.0987775,1.5312957763671875,nan,nan,nan
1733290553.2068927,1.2144775390625,nan,nan,nan
1733290553.3162959,1.030517578125,nan,nan,nan
1733290553.4246392,1.0203018188476562,nan,nan,nan
1733290553.5328581,1.04840087890625,nan,nan,nan
1733290553.6423147,1.0535125732421875,nan,nan,nan
1733290553.7510629,1.0662918090820312,nan,nan,nan
1733290553.8610635,1.132720947265625,nan,nan,nan
1733290553.9710367,1.3856658935546875,nan,nan,nan
1733290554.0799909,1.5849533081054688,nan,nan,nan
1733290554.1900604,1.4699783325195312,nan,nan,nan
1733290554.3001006,1.3217849731445312,nan,nan,nan
1733290554.4088113,1.4725341796875,nan,nan,nan
1733290554.516407,1.6616058349609375,nan,nan,nan
1733290554.6257293,1.4802017211914062,nan,nan,nan
1733290554.735174,1.2809066772460938,nan,nan,nan
1733290554.8441308,1.5057449340820312,nan,nan,nan
1733290554.9529831,1.96820068359375,nan,nan,nan
1733290555.061994,2.3029098510742188,nan,nan,nan
1733290555.1713889,2.3718948364257812,nan,nan,nan
1733290555.2801757,2.3437881469726562,nan,nan,nan
1733290555.390007,2.4485397338867188,nan,nan,nan
1733290555.4977326,2.8726730346679688,nan,nan,nan
1733290555.607425,3.7183761596679688,nan,nan,nan
1733290555.717973,4.709716796875,nan,nan,nan
1733290555.826678,5.580970764160156,nan,nan,nan
1733290555.9359994,5.961669921875,nan,nan,nan
1733290556.0458534,5.417449951171875,nan,nan,nan
1733290556.1546104,4.418449401855469,nan,nan,nan
1733290556.2637427,3.6826095581054688,nan,nan,nan
1733290556.3725924,3.2865829467773438,nan,nan,nan
1733290556.4807389,3.1077346801757812,nan,nan,nan
1733290556.5911222,2.9953155517578125,nan,nan,nan
1733290556.699661,2.8675613403320312,nan,nan,nan
1733290556.8087041,2.7117080688476562,nan,nan,nan
1733290556.9182708,2.5354156494140625,nan,nan,nan
1733290557.0261743,2.3770065307617188,nan,nan,nan
1733290557.1363428,2.1853790283203125,nan,nan,nan
1733290557.2442317,1.922210693359375,nan,nan,nan
1733290557.3531146,1.6769332885742188,nan,nan,nan
1733290557.4623058,1.5236358642578125,nan,nan,nan
1733290557.5706546,1.4597549438476562,nan,nan,nan
1733290557.679989,1.4342117309570312,nan,nan,nan
1733290557.788328,1.4239883422851562,nan,nan,nan
1733290557.8969245,1.4750900268554688,nan,nan,nan
1733290558.0059114,1.5389633178710938,nan,nan,nan
1733290558.1149232,1.6488265991210938,nan,nan,nan
1733290558.2240553,1.9119949340820312,nan,nan,nan
1733290558.332287,2.1215057373046875,nan,nan,nan
1733290558.4419801,2.1777114868164062,nan,nan,nan
1733290558.5510638,2.3386764526367188,nan,nan,nan
1733290558.6605802,2.6554946899414062,nan,nan,nan
1733290558.769666,2.9186630249023438,nan,nan,nan
1733290558.8770876,3.0208663940429688,nan,nan,nan
1733290558.9866786,3.0438613891601562,nan,nan,nan
1733290559.096313,3.117950439453125,nan,nan,nan
1733290559.2043548,3.1716079711914062,nan,nan,nan
1733290559.3139176,3.082183837890625,nan,nan,nan
1733290559.4215412,2.8828964233398438,nan,nan,nan
1733290559.52971,2.6887130737304688,nan,nan,nan
1733290559.6385636,2.5456314086914062,nan,nan,nan
1733290559.747307,2.4281005859375,nan,nan,nan
1733290559.8564138,2.2875747680664062,nan,nan,nan
1733290559.965792,2.180267333984375,nan,nan,nan
1733290560.073879,2.1674957275390625,nan,nan,nan
1733290560.182962,2.19049072265625,nan,nan,nan
1733290560.2912097,2.2288131713867188,nan,nan,nan
1733290560.3986754,2.3105697631835938,nan,nan,nan
1733290560.5071676,2.4025497436523438,nan,nan,nan
1733290560.6171894,2.5098648071289062,nan,nan,nan
1733290560.7264946,2.6836013793945312,nan,nan,nan
1733290560.8354018,3.0668563842773438,nan,nan,nan
1733290560.944294,3.7107162475585938,nan,nan,nan
1733290561.0542204,4.5666351318359375,nan,nan,nan
1733290561.1631606,5.4327850341796875,nan,nan,nan
1733290561.2716413,5.897796630859375,nan,nan,nan
1733290561.3810532,5.7725982666015625,nan,nan,nan
1733290561.48945,5.154289245605469,nan,nan,nan
1733290561.5981195,4.3647918701171875,nan,nan,nan
1733290561.7084491,3.8052444458007812,nan,nan,nan
1733290561.816327,3.5037612915039062,nan,nan,nan
1733290561.9256082,3.2686996459960938,nan,nan,nan
1733290562.0355287,3.0413055419921875,nan,nan,nan
1733290562.1450677,2.8394546508789062,nan,nan,nan
1733290562.2541778,2.6938247680664062,nan,nan,nan
1733290562.3621535,2.6095046997070312,nan,nan,nan
1733290562.4704785,2.5532989501953125,nan,nan,nan
1733290562.5801578,2.5098648071289062,nan,nan,nan
1733290562.6897755,2.4536514282226562,nan,nan,nan
1733290562.7980595,2.3948898315429688,nan,nan,nan
1733290562.9065907,2.364227294921875,nan,nan,nan
1733290563.016901,2.3565597534179688,nan,nan,nan
1733290563.126514,2.3540115356445312,nan,nan,nan
1733290563.2344515,2.3156814575195312,nan,nan,nan
1733290563.34507,2.2390365600585938,nan,nan,nan
1733290563.4537964,2.19049072265625,nan,nan,nan
1733290563.5622964,2.1955947875976562,nan,nan,nan
1733290563.6718547,2.3207931518554688,nan,nan,nan
1733290563.7803502,2.5865097045898438,nan,nan,nan
1733290563.8899026,2.9288864135742188,12.14574909210205,0.0,nan
1733290563.9993832,3.3632354736328125,nan,nan,nan
1733290564.1080933,3.8589019775390625,nan,nan,nan
1733290564.2173522,4.5257568359375,nan,nan,nan
1733290564.3266013,5.425117492675781,nan,nan,nan
1733290564.435462,6.339805603027344,nan,nan,nan
1733290564.5441515,6.75115966796875,nan,nan,nan
1733290564.6539314,6.2427215576171875,nan,nan,nan
1733290564.7628882,5.172172546386719,nan,nan,nan
1733290564.8738961,4.242149353027344,nan,nan,nan
1733290564.9832087,3.7388153076171875,nan,nan,nan
1733290565.0916703,3.4194412231445312,nan,nan,nan
1733290565.2007167,3.008087158203125,nan,nan,nan
1733290565.3107176,2.7449264526367188,nan,nan,nan
1733290565.41912,2.7934646606445312,nan,nan,nan
1733290565.5275977,2.8471221923828125,nan,nan,nan
1733290565.6374946,2.9007797241210938,nan,nan,nan
1733290565.7461712,3.0694046020507812,nan,nan,nan
1733290565.8559232,3.1307296752929688,nan,nan,nan
1733290565.9665258,3.1307296752929688,nan,nan,nan
1733290566.0744836,3.2354812622070312,nan,nan,nan
1733290566.1840105,3.4449920654296875,nan,nan,nan
1733290566.2921011,3.6596145629882812,nan,nan,nan
1733290566.4014902,3.8486862182617188,nan,nan,nan
1733290566.511973,3.9943161010742188,nan,nan,nan
1733290566.6210349,4.150169372558594,nan,nan,nan
1733290566.7293844,4.357124328613281,nan,nan,nan
1733290566.8377476,4.712272644042969,nan,nan,nan
1733290566.947302,5.31781005859375,nan,nan,nan
1733290567.0559065,6.643852233886719,nan,nan,nan
1733290567.1659575,8.552436828613281,nan,nan,nan
1733290567.274606,10.277061462402344,nan,nan,nan
1733290567.3842704,11.687423706054688,nan,nan,nan
1733290567.4939313,12.591896057128906,nan,nan,nan
1733290567.6022065,12.300621032714844,nan,nan,nan
1733290567.710973,10.775291442871094,nan,nan,nan
1733290567.819953,9.214179992675781,nan,nan,nan
1733290567.9290552,8.202400207519531,nan,nan,nan
1733290568.0378819,7.48699951171875,nan,nan,nan
1733290568.1467004,6.8584747314453125,nan,nan,nan
1733290568.2560244,6.247825622558594,nan,nan,nan
1733290568.3645678,5.75982666015625,nan,nan,nan
1733290568.4738595,5.402122497558594,nan,nan,nan
1733290568.5815573,5.144065856933594,nan,nan,nan
1733290568.690856,4.914115905761719,nan,nan,nan
1733290568.7999656,4.6586151123046875,nan,nan,nan
1733290568.9102204,4.436332702636719,nan,nan,nan
1733290569.0211356,4.3366851806640625,nan,nan,nan
1733290569.1302009,4.313690185546875,nan,nan,nan
1733290569.239841,4.308586120605469,nan,nan,nan
1733290569.379834,4.311134338378906,nan,nan,nan
1733290569.488451,4.3290252685546875,nan,nan,nan
1733290569.5973709,4.4158935546875,nan,nan,nan
1733290569.706033,4.607521057128906,nan,nan,nan
1733290569.8160384,4.952445983886719,nan,nan,nan
1733290569.9256248,5.568199157714844,nan,nan,nan
1733290570.0345426,6.523765563964844,nan,nan,nan
1733290570.1435275,7.642860412597656,nan,nan,nan
1733290570.2525449,8.77471923828125,nan,nan,nan
1733290570.3622086,9.796722412109375,nan,nan,nan
1733290570.4703338,10.471244812011719,nan,nan,nan
1733290570.5808663,10.501899719238281,nan,nan,nan
1733290570.6910775,9.615318298339844,nan,nan,nan
1733290570.798143,8.064430236816406,nan,nan,nan
1733290570.907207,6.707725524902344,nan,nan,nan
1733290571.0174103,5.9207916259765625,nan,nan,nan
1733290571.12669,5.445556640625,nan,nan,nan
1733290571.2373624,5.1466217041015625,nan,nan,nan
1733290571.3454633,4.921783447265625,nan,nan,nan
1733290571.4541485,4.7429351806640625,nan,nan,nan
1733290571.5632555,4.6126251220703125,nan,nan,nan
1733290571.672663,4.492546081542969,nan,nan,nan
1733290571.7799163,4.4107818603515625,nan,nan,nan
1733290571.8887784,4.377571105957031,nan,nan,nan
1733290571.9972196,4.311134338378906,nan,nan,nan
1733290572.1070738,4.196159362792969,nan,nan,nan
1733290572.2167883,4.1348419189453125,nan,nan,nan
1733290572.325201,4.1067352294921875,nan,nan,nan
1733290572.4350226,4.091407775878906,nan,nan,nan
1733290572.543958,4.1450653076171875,nan,nan,nan
1733290572.652707,4.35968017578125,nan,nan,nan
1733290572.7628717,4.845130920410156,nan,nan,nan
1733290572.8709626,5.5886383056640625,nan,nan,nan
1733290572.9799635,6.597862243652344,nan,nan,nan
1733290573.089183,7.7144012451171875,nan,nan,nan
1733290573.1996315,8.749176025390625,nan,nan,nan
1733290573.3090441,9.6766357421875,nan,nan,nan
1733290573.4176865,9.914253234863281,nan,nan,nan
1733290573.5274465,8.974014282226562,nan,nan,nan
1733290573.6360881,7.405242919921875,nan,nan,nan
