Timestamp_s,Breathing Rate
1733293351.2401247,38.525390625
1733293367.6389253,22.9156494140625
1733293384.0262253,11.9659423828125
1733293400.394961,18.5394287109375
1733293416.7542717,27.3284912109375
1733293433.1240761,73.3245849609375
1733293449.5127618,42.828369140625
1733293465.9174545,11.663818359375
1733293482.2689323,12.85400390625
