Timestamp_s,Breathing Rate
1733286855.0568285,61.9537353515625
1733286871.3906999,76.6387939453125
1733286887.7213287,24.609375
1733286904.0527892,26.2115478515625
1733286920.3856778,22.540283203125
1733286936.6981215,10.400390625
1733286953.029189,10.2447509765625
1733286969.33081,25.2410888671875
1733286985.6527374,7.9559326171875
