Timestamp_s,Breathing Rate
1733286676.1080487,19.4366455078125
1733286692.4478624,19.683837890625
1733286708.7709765,14.886474609375
1733286725.0850909,21.4141845703125
1733286741.4041116,11.1968994140625
1733286757.8328009,7.379150390625
1733286774.1396081,7.177734375
1733286790.450148,17.2576904296875
